거래일시,연월,주문번호,고객ID,상품코드,수량,매출,단가,구매채널,디지털채널,결제수단,배송유형,카테고리,상품명,시도,권역
2021-11-09,2021-11-01,575332,13209,23084,8,64002,8000,온라인,앱,간편결제(네이버/카카오/토스),새벽배송,Pet Food,Templation Soft Cat Treats,경북,비수도권
2021-11-09,2021-11-01,575334,14493,22086,1,13185,13185,오프라인,,기타,매장구매,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,경기,수도권
2021-11-09,2021-11-01,575334,14493,84879,3,22660,7553,오프라인,,기타,매장구매,Cleanig Supplies,Pet Odor Eliminator,경기,수도권
2021-11-09,2021-11-01,575334,14493,23084,1,9296,9296,오프라인,,기타,매장구매,Pet Food,Templation Soft Cat Treats,경기,수도권
2021-11-09,2021-11-01,575335,12931,23203,50,400013,8000,오프라인,,카드,매장구매,Grooming,Pet Hair Remover,경기,수도권
2021-11-09,2021-11-01,575335,12931,84879,200,1296130,6481,오프라인,,카드,매장구매,Cleanig Supplies,Pet Odor Eliminator,경기,수도권
2021-11-09,2021-11-01,575335,12931,22197,117,731757,6254,오프라인,,카드,매장구매,Food,Sheba Perfect Portions Paté Wet Cat Food,경기,수도권
2021-11-09,2021-11-01,575335,12931,23084,50,400013,8000,오프라인,,카드,매장구매,Pet Food,Templation Soft Cat Treats,경기,수도권
2021-11-09,2021-11-01,575336,14968,23203,1,9296,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,Pet Hair Remover,경기,수도권
2021-11-09,2021-11-01,575336,14968,22197,1,7384,7384,오프라인,,간편결제(네이버/카카오/토스),매장구매,Food,Sheba Perfect Portions Paté Wet Cat Food,경기,수도권
2021-11-09,2021-11-01,575336,14968,23084,1,9296,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Pet Food,Templation Soft Cat Treats,경기,수도권
2021-11-09,2021-11-01,575337,17867,23084,1,9296,9296,온라인,앱,간편결제(네이버/카카오/토스),택배배송,Pet Food,Templation Soft Cat Treats,경기,수도권
2021-11-09,2021-11-01,575340,15485,21137,2,65149,32575,오프라인,,카드,매장구매,Food,Canned Cat Food,제주,비수도권
2021-11-09,2021-11-01,575340,15485,22086,7,79779,11397,오프라인,,카드,매장구매,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,제주,비수도권
2021-11-09,2021-11-01,575342,17528,23084,1,9296,9296,온라인,앱,카드,택배배송,Pet Food,Templation Soft Cat Treats,경기,수도권
2021-11-09,2021-11-01,575366,14621,22114,1,18995,18995,오프라인,,카드,매장구매,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,경남,비수도권
2021-11-09,2021-11-01,575368,14482,23203,1,9296,9296,오프라인,,카드,매장구매,Grooming,Pet Hair Remover,대구,비수도권
2021-11-09,2021-11-01,575368,14482,23084,1,9296,9296,오프라인,,카드,매장구매,Pet Food,Templation Soft Cat Treats,대구,비수도권
2021-11-09,2021-11-01,575369,16655,22086,7,79779,11397,오프라인,,카드,매장구매,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,경기,수도권
2021-11-09,2021-11-01,575370,13522,22086,1,13185,13185,오프라인,,카드,매장구매,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,전북,비수도권
2021-11-09,2021-11-01,575383,15986,84879,2,15107,7553,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Cleanig Supplies,Pet Odor Eliminator,광주,비수도권
2021-11-09,2021-11-01,575384,17690,22086,2,26370,13185,온라인,앱,카드,택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,서울,수도권
2021-11-09,2021-11-01,575388,12971,22086,2,26370,13185,온라인,앱,카드,택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,충남,비수도권
2021-11-09,2021-11-01,575392,14234,21137,2,65149,32575,온라인,앱,간편결제(네이버/카카오/토스),새벽배송,Food,Canned Cat Food,경기,수도권
2021-11-09,2021-11-01,575410,17705,22114,1,18995,18995,온라인,PC웹,간편결제(네이버/카카오/토스),택배배송,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,경기,수도권
2021-11-09,2021-11-01,575410,17705,85099B,4,37186,9296,온라인,PC웹,간편결제(네이버/카카오/토스),택배배송,Disposables,Earth Rated Dog Poop Bags,경기,수도권
2021-11-09,2021-11-01,575418,16986,22386,5,90340,18068,온라인,모바일웹,계좌이체,택배배송,Food,Milk-Bone MaroSnacks Dog Treats with Real Bone,경기,수도권
2021-11-09,2021-11-01,575433,16953,85099B,2,18593,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,Earth Rated Dog Poop Bags,경기,수도권
2021-11-09,2021-11-01,575475,17702,85099B,17,136004,8000,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,Earth Rated Dog Poop Bags,대구,비수도권
2021-11-09,2021-11-01,575475,17702,20725,2,14749,7375,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,Pet Grooming Brush,대구,비수도권
2021-11-09,2021-11-01,575482,15916,22114,1,18995,18995,온라인,앱,카드,새벽배송,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,경기,수도권
2021-11-09,2021-11-01,575482,15916,22423,1,110754,110754,온라인,앱,카드,새벽배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,경기,수도권
2021-11-09,2021-11-01,575482,15916,23084,1,9296,9296,온라인,앱,카드,새벽배송,Pet Food,Templation Soft Cat Treats,경기,수도권
2021-11-09,2021-11-01,575483,16996,47566,2,44247,22124,온라인,앱,카드,택배배송,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",경기,수도권
2021-11-09,2021-11-01,575483,16996,84879,6,45320,7553,온라인,앱,카드,택배배송,Cleanig Supplies,Pet Odor Eliminator,경기,수도권
2021-11-09,2021-11-01,575484,16670,23284,1,36873,36873,오프라인,,카드,매장구매,Supplements,Purina Pro Plan Adult Sensitive Skin,서울,수도권
2021-11-09,2021-11-01,575484,16670,22423,1,110754,110754,오프라인,,카드,매장구매,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,서울,수도권
2021-11-09,2021-11-01,575484,16670,23084,1,9296,9296,오프라인,,카드,매장구매,Pet Food,Templation Soft Cat Treats,서울,수도권
2021-11-09,2021-11-01,575484,16670,22720,1,22124,22124,오프라인,,카드,매장구매,Electronics,UltraSound Dog Barking Deterrent,서울,수도권
2021-11-09,2021-11-01,575485,18274,22423,1,110754,110754,온라인,앱,계좌이체,택배배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,경기,수도권
2021-11-09,2021-11-01,575485,18274,22720,1,22124,22124,온라인,앱,계좌이체,택배배송,Electronics,UltraSound Dog Barking Deterrent,경기,수도권
2021-11-09,2021-11-01,575486,14911,22086,4,52739,13185,온라인,PC웹,카드,당일배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,서울,수도권
2021-11-09,2021-11-01,575487,15450,84879,2,15107,7553,오프라인,,카드,매장구매,Cleanig Supplies,Pet Odor Eliminator,세종,비수도권
2021-11-09,2021-11-01,575490,15031,22086,1,13185,13185,온라인,앱,카드,새벽배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,서울,수도권
2021-11-09,2021-11-01,575490,15031,22197,17,106324,6254,온라인,앱,카드,새벽배송,Food,Sheba Perfect Portions Paté Wet Cat Food,서울,수도권
2021-11-09,2021-11-01,575491,15531,22114,1,18995,18995,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,서울,수도권
2021-11-09,2021-11-01,575491,15531,85099B,2,18593,9296,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Disposables,Earth Rated Dog Poop Bags,서울,수도권
2021-11-09,2021-11-01,575491,15531,22086,1,13185,13185,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,서울,수도권
2021-11-09,2021-11-01,575491,15531,47566,1,22124,22124,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",서울,수도권
2021-11-09,2021-11-01,575491,15531,23298,1,42999,42999,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Food,Purina ONE SmartBlend Natural Adult Chicken 10lb,서울,수도권
2021-11-09,2021-11-01,575491,15531,23284,1,36873,36873,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Supplements,Purina Pro Plan Adult Sensitive Skin,서울,수도권
2021-11-09,2021-11-01,575491,15531,22423,1,110754,110754,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,서울,수도권
2021-11-09,2021-11-01,575491,15531,22720,1,22124,22124,온라인,PC웹,간편결제(네이버/카카오/토스),새벽배송,Electronics,UltraSound Dog Barking Deterrent,서울,수도권
2021-11-10,2021-11-01,575492,18236,79321,1,25699,25699,온라인,PC웹,카드,택배배송,Supplements,ProBiotic Supplements for Dogs,경기,수도권
2021-11-10,2021-11-01,575499,16003,22086,2,26370,13185,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,전북,비수도권
2021-11-10,2021-11-01,575499,16003,23298,2,85997,42999,오프라인,,간편결제(네이버/카카오/토스),매장구매,Food,Purina ONE SmartBlend Natural Adult Chicken 10lb,전북,비수도권
2021-11-10,2021-11-01,575501,16218,20725,4,29498,7375,온라인,앱,계좌이체,새벽배송,Grooming,Pet Grooming Brush,경기,수도권
2021-11-10,2021-11-01,575501,16218,22197,17,106324,6254,온라인,앱,계좌이체,새벽배송,Food,Sheba Perfect Portions Paté Wet Cat Food,경기,수도권
2021-11-10,2021-11-01,575502,16700,23203,2,18593,9296,온라인,앱,카드,택배배송,Grooming,Pet Hair Remover,서울,수도권
2021-11-10,2021-11-01,575502,16700,22720,1,22124,22124,온라인,앱,카드,택배배송,Electronics,UltraSound Dog Barking Deterrent,서울,수도권
2021-11-10,2021-11-01,575504,14895,47566,2,44247,22124,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",경기,수도권
2021-11-10,2021-11-01,575504,14895,23298,1,42999,42999,오프라인,,간편결제(네이버/카카오/토스),매장구매,Food,Purina ONE SmartBlend Natural Adult Chicken 10lb,경기,수도권
2021-11-10,2021-11-01,575504,14895,22960,1,18995,18995,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,Rechargeable Pet Nail Grinder,경기,수도권
2021-11-10,2021-11-01,575504,14895,22423,1,110754,110754,오프라인,,간편결제(네이버/카카오/토스),매장구매,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,경기,수도권
2021-11-10,2021-11-01,575504,14895,22720,1,22124,22124,오프라인,,간편결제(네이버/카카오/토스),매장구매,Electronics,UltraSound Dog Barking Deterrent,경기,수도권
2021-11-10,2021-11-01,575509,17101,22197,8,59069,7384,온라인,앱,카드,택배배송,Food,Sheba Perfect Portions Paté Wet Cat Food,경기,수도권
2021-11-10,2021-11-01,575507,17197,23084,2,18593,9296,오프라인,,카드,매장구매,Pet Food,Templation Soft Cat Treats,인천,수도권
2021-11-10,2021-11-01,575512,14121,85099B,2,18593,9296,오프라인,,카드,매장구매,Disposables,Earth Rated Dog Poop Bags,부산,비수도권
2021-11-10,2021-11-01,575512,14121,23084,2,18593,9296,오프라인,,카드,매장구매,Pet Food,Templation Soft Cat Treats,부산,비수도권
2021-11-10,2021-11-01,575514,12541,23284,1,36873,36873,온라인,모바일웹,간편결제(네이버/카카오/토스),택배배송,Supplements,Purina Pro Plan Adult Sensitive Skin,경기,수도권
2021-11-10,2021-11-01,575514,12541,22197,4,29534,7384,온라인,모바일웹,간편결제(네이버/카카오/토스),택배배송,Food,Sheba Perfect Portions Paté Wet Cat Food,경기,수도권
2021-11-10,2021-11-01,575515,17315,22423,3,285354,95118,온라인,앱,카드,택배배송,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,서울,수도권
2021-11-10,2021-11-01,575516,17340,22114,2,37990,18995,오프라인,,간편결제(네이버/카카오/토스),매장구매,Grooming,ChomChom Pet Hair Remover - Reusable Cat and Dog Hair Remover,서울,수도권
2021-11-10,2021-11-01,575516,17340,82484,2,117269,58634,오프라인,,간편결제(네이버/카카오/토스),매장구매,Food,NexGard Chew for Dogs,서울,수도권
2021-11-10,2021-11-01,575516,17340,23284,2,63287,31643,오프라인,,간편결제(네이버/카카오/토스),매장구매,Supplements,Purina Pro Plan Adult Sensitive Skin,서울,수도권
2021-11-10,2021-11-01,575516,17340,22423,1,110754,110754,오프라인,,간편결제(네이버/카카오/토스),매장구매,Food,Taste of the Wild High Prairie Grain-Free Dry Dog Food 40lb,서울,수도권
2021-11-10,2021-11-01,575516,17340,23084,2,18593,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Pet Food,Templation Soft Cat Treats,서울,수도권
2021-11-10,2021-11-01,575517,14562,85099B,1,9296,9296,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,Earth Rated Dog Poop Bags,충남,비수도권
2021-11-10,2021-11-01,575517,14562,47566,1,22124,22124,오프라인,,간편결제(네이버/카카오/토스),매장구매,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",충남,비수도권
2021-11-10,2021-11-01,575517,14562,23298,1,42999,42999,오프라인,,간편결제(네이버/카카오/토스),매장구매,Food,Purina ONE SmartBlend Natural Adult Chicken 10lb,충남,비수도권
2021-11-10,2021-11-01,575517,14562,23284,1,36873,36873,오프라인,,간편결제(네이버/카카오/토스),매장구매,Supplements,Purina Pro Plan Adult Sensitive Skin,충남,비수도권
2021-11-10,2021-11-01,575517,14562,22720,1,22124,22124,오프라인,,간편결제(네이버/카카오/토스),매장구매,Electronics,UltraSound Dog Barking Deterrent,충남,비수도권
2021-11-10,2021-11-01,575519,12682,23084,8,64002,8000,오프라인,,카드,매장구매,Pet Food,Templation Soft Cat Treats,서울,수도권
2021-11-10,2021-11-01,575520,17537,23084,1,9296,9296,온라인,모바일웹,카드,택배배송,Pet Food,Templation Soft Cat Treats,충북,비수도권
2021-11-10,2021-11-01,575525,13983,23084,12,96003,8000,온라인,앱,카드,새벽배송,Pet Food,Templation Soft Cat Treats,경기,수도권
2021-11-10,2021-11-01,,12544,22960,0,0,18995,오프라인,,카드,매장구매,Grooming,Rechargeable Pet Nail Grinder,인천,수도권
2021-11-10,2021-11-01,575579,13081,22197,17,106324,6254,온라인,앱,카드,택배배송,Food,Sheba Perfect Portions Paté Wet Cat Food,세종,비수도권
2021-11-10,2021-11-01,575584,12682,85099B,2,18593,9296,온라인,모바일웹,계좌이체,택배배송,Disposables,Earth Rated Dog Poop Bags,서울,수도권
2021-11-10,2021-11-01,575584,12682,22086,1,13185,13185,온라인,모바일웹,계좌이체,택배배송,Disposables,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,서울,수도권
2021-11-10,2021-11-01,575584,12682,23203,2,18593,9296,온라인,모바일웹,계좌이체,택배배송,Grooming,Pet Hair Remover,서울,수도권
2021-11-10,2021-11-01,575583,14456,85123A,1,13185,13185,온라인,PC웹,카드,택배배송,Disposables,Dog and Puppy Pads,강원,비수도권
2021-11-10,2021-11-01,575583,14456,85099B,1,9296,9296,온라인,PC웹,카드,택배배송,Disposables,Earth Rated Dog Poop Bags,강원,비수도권
2021-11-10,2021-11-01,575583,14456,47566,1,22124,22124,온라인,PC웹,카드,택배배송,Disposables,"Memory Foam Pet Beds for Small, Medium, and Large Dogs and Cats",강원,비수도권
2021-11-10,2021-11-01,575583,14456,22386,1,18068,18068,온라인,PC웹,카드,택배배송,Food,Milk-Bone MaroSnacks Dog Treats with Real Bone,강원,비수도권
2021-11-10,2021-11-01,575583,14456,23203,1,9296,9296,온라인,PC웹,카드,택배배송,Grooming,Pet Hair Remover,강원,비수도권
2021-11-10,2021-11-01,575583,14456,22197,1,7384,7384,온라인,PC웹,카드,택배배송,Food,Sheba Perfect Portions Paté Wet Cat Food,강원,비수도권
2021-11-10,2021-11-01,575582,16986,85099B,167,1336042,8000,온라인,PC웹,간편결제(네이버/카카오/토스),택배배송,Disposables,Earth Rated Dog Poop Bags,경기,수도권
2021-11-10,2021-11-01,575589,14262,23084,2,18593,9296,온라인,PC웹,계좌이체,택배배송,Pet Food,Templation Soft Cat Treats,경북,비수도권
2021-11-10,2021-11-01,,15785,22197,-1,-6254,6254,오프라인,,카드,매장구매,Food,Sheba Perfect Portions Paté Wet Cat Food,전북,비수도권
2021-11-10,2021-11-01,575591,17791,20725,1,7375,7375,오프라인,,카드,매장구매,Grooming,Pet Grooming Brush,세종,비수도권
